,id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id,weight_kg,weight_class
183,2014-P,1434,317.6597423826278,"Maydan, Steve",Gorham,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,,Open,0.0,0.0,0.0,Howden,1,144.08791786682093,light
184,2016-P,250,1329.9988305063875,"Peaslee, Guy",LaFayette,New York,United States,The Great Pumpkin Farm World Pumpkin Weigh-off,1533 haist,1038 wolf,390.680495874332,1483.6784801053336,,Howden,1,603.2768295270533,heavy
186,2021-P,1286,120.36187328959292,"Butz, Ray",Allardt,Tennessee,United States,Allardt Pumpkin Festival,,,177.98594019727778,121.83863519370487,0.0,Blue Hubbard,1,54.595182829173034,light
187,2014-P,571,911.0606034636528,"Cowden, Cory",Fayetteville,New York,United States,CNY Pumpkinfest,794.5 Adams,Kibler 1208,364.2394259408831,889.5663524698944,,Big Max,1,413.2498012462852,medium
190,2016-P,1191,503.4857435150053,"Jones, Tom",West End,North Carolina,United States,Allardt Pumpkin Festival,1522 Terry,2009 Wallace,271.43069687065406,427.1966988438135,13.395916112356105,Spirit,1,228.3771053724583,medium
193,2015-P,1721,111.3712719666521,"Valentini, Berenice",Artogne,Other,Italy,Festa della zucca di sale,,,0.0,0.0,0.0,Dill's Atlantic,1,50.517117993897656,light
194,2017-P,489,1037.684551453272,"Vester, Danny",Santa Rosa,California,United States,California State Giant Pumpkin Weigh-off,,,0.0,0.0,,Connecticut Field,1,470.6854110627925,heavy
200,2021-P,596,775.6049969694799,"Kueny, Steve",Oshkosh,Wisconsin,United States,River Prairie Ginormous Pumpkin Festival,1785.5 FORD 20 (1911 Urena X 2261 Scmit),Self,317.19788781822825,824.7944737509671,0.0,Wolf,1,351.80822178538034,medium
201,2021-P,1182,236.8305534265261,"Rollins, Mark",Elk Grove,California,United States,Elk Grove Giant Pumpkin Festival,320.5 Connoly,Self,227.6219488248393,251.5405511056457,0.0,Casper,1,107.42444438984484,light
202,2021-P,DMG,1014.7337684966342,"Layfield, Steve & Brenda",Lancaster,Minnesota,United States,Anoka Halloween Great Pumpkin Expo,1143johnson,980johnson,369.4548371694922,1153.1935571645945,0.0,Howden,1,460.2751195199253,heavy
203,2016-P,382,1297.285731902536,"Halbert, Robin",Auburn,Washington,United States,Country Farm and Feed,687 Barker,1625 Gantner,,1208.0696896903785,1.959138208758591,Atlantic Giant,1,588.4384297051351,heavy
204,2014-P,430,1081.225205714371,"Geddes, Steve",Fairfield,Iowa,United States,Siegels Cottonwood Farms,1367 Revier,open,0.0,0.0,0.0,Spirit,1,490.43510351039293,heavy
206,2014-P,1741,29.17608629,"Gustinucci, Ernie",Billings,Missouri,United States,Republic Pumpkin Daze,,,0.0,0.0,0.0,Jack O'Lantern,1,13.23403933245368,light
208,2017-P,650,935.3370303581424,"Bielak, Evan",Pescadero,California,United States,Elk Grove Giant Pumpkin Festival,,,354.36438162414555,889.0876446367877,0.0,Blue Hubbard,1,424.26139427421055,medium
209,2014-P,1545,210.789802,"Stevens, Hopkins",Barnesville,Ohio,United States,Barnesville Pumpkin Festival,,,200.18477246665407,210.0081313862259,2.00377322590788,Connecticut Field,1,95.612567868784,light
212,2017-P,1141,432.2469437803116,"Borgers, Robert",Austin,Minnesota,United States,Gale Woods Farm Weigh-off,Unknown,Unknown,,515.5668487,0.0,Spirit,1,196.0637557231991,light
216,2013-P,735,591.2965719177403,"Lindeen, Montgomery",Bessemer,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,852 Myers,Self,308.5779280597224,677.4025303,0.0,Wolf,1,268.20739464931165,medium
220,2014-P,223,1319.930498275573,"Singleton, Robert",Hellenwood,Tennessee,United States,Allardt Pumpkin Festival,1317 Clements,1530 Gehweiler,390.37930856591527,1329.0451608247236,2.8943419250069096,Cinderella,1,598.7099145738136,heavy
221,2016-P,1121,572.4880017081374,"Bauer, Doris",Wien,Lower Austria,Austria,Austrian Weigh-off,,self,309.6081634693055,635.3134508070048,0.0,Spirit,1,259.67597767079747,medium
223,2015-P,1468,324.16063940278224,"norholm, todd",,Utah,United States,Hee Haw Farms,Fox,Ross,240.3408308388252,311.6158776742419,4.952914284743376,Casper,1,147.0366727479868,light
224,2021-P,307,1217.677534692555,"Chiti, Davide",Rimini,Emilia-Romagna,Italy,Campionato dello Zuccone,2294 Noel,Self,371.7749542,1107.6744301599376,3.980689415811393,Early Giant,1,552.3287883162653,heavy
226,2016-P,37,1655.2566981074974,"Mark, Gene",Emporium,Pennsylvania,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,2020.5 Werner,1797 Checkon,410.1327277991679,1489.2758683977936,10.770568875193216,Atlantic Giant,1,750.811196207976,heavy
228,2016-P,1326,328.20202073697345,"Kleffner, Eric",Sumner,Washington,United States,Washington State Fair,991 Urena,2323 Meier,232.76991773714727,341.1691169040614,1.0113994733505445,Champion,1,148.86981099012527,light
230,2013-P,1347,188.88192737110785,"Fleser, Dan",Halifax,Pennsylvania,United States,Grims Orchard and Family Farms,McCracken,open,0.0,0.0,0.0,Casper,1,85.67533120011555,light
232,2015-P,25,1770.617845061097,"Del, Faust",CHASKA,Minnesota,United States,Stillwater Harvestfest,2096 Meier,2323 Meier,427.2653113268028,1475.4143152387392,12.977659574897476,Blue Hubbard,1,803.138089576953,heavy
233,2016-P,97,1656.2378634435577,"Bianchi, Delfina",Wisconsin Rapids,Wisconsin,United States,Ryan Norlin Giant Pumpkin Weigh-off,2145 McMullen,1756 How/Jol,440.4055622479796,1606.8627009908687,8.291667461695752,Big Moose,1,751.2562449550902,heavy
234,2019-P,183,1449.7437055766884,"Busquaert, Dean",Oshkosh,Wisconsin,United States,Ryan Norlin Giant Pumpkin Weigh-off,1573 Carter,2283 Barlow/Jacobus,400.43113956916585,1396.507744308141,2.959652187101116,Spirit,1,657.5921468999412,heavy
235,2017-P,1544,84.44099936583764,"Seelow, Courtney",Watertown,South Dakota,United States,Southeast South Dakota Weigh-off,,,153.1856949131822,,0.9418903677342788,Casper,1,38.301761784349026,light
240,2020-P,1341,80.38857313,"Schutte, Adam",,Colorado,United States,Jareds Giant Pumpkin Weigh-off and Festival,,,171.38668112557818,,0.0,Big Max,1,36.46361366318296,light
242,2017-P,1086,464.5319787,"Hale, Byron",,Colorado,United States,Nicks Garden Center Weigh-off,,,272.2717865,496.2482275853888,0.0,Big Max,1,210.70798928249042,light
243,2015-P,565,1039.025883110064,"Rencher, Robert",MOGADORE,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,2323 Meier,2323 Meier,,859.5953669891364,11.107020279210936,Blue Hubbard,1,471.2938283716601,heavy
244,2020-P,329,1132.971339914701,"Hauge, Dave",Frankfort,Ohio,United States,Barnesville Pumpkin Festival,2469 Daletas,1891 Harnica,362.8288964744019,1030.752557932428,13.562887560677265,Cinderella,1,513.9067360145891,heavy
247,2013-P,815,569.7705581,"Brussel, Tim",New Richmond,Wisconsin,United States,Mishicot Pumpkin Fest,1135 Bhaskarn,1154 Doucet,303.8377463569309,567.4096868405346,0.0,Prizewinner,1,258.4433669896952,medium
248,2016-P,165,1508.6385296446958,"Johnson, Juane",Topsfield,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,1662.5 DeBacco,1662 DeBacco,396.3966753326027,1361.795681534761,7.002362090062468,Big Moose,1,684.3063679385968,heavy
249,2014-P,1503,233.25465327228125,"Freshcorn, Neil",Pella,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,,,0.0,0.0,0.0,Big Moose,1,105.8024446870806,light
250,2018-P,28,2208.202009252065,"Companion, Kevin",Halifax,Pennsylvania,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,2112 Skinner,2145 McMullen,469.9519031968564,2001.5441420165548,4.863094644,Prizewinner,1,1001.6227657806627,heavy
251,2015-P,1637,175.87963847235577,"Seelow, Wayne",Mound City,South Dakota,United States,Great Downtown Pumpkin Festival,,,202.75068742669865,204.1313308404212,,Blue Hubbard,1,79.7775969739528,light
252,2017-P,EXH,1135.343168132512,"Vester, Danny",Marion,Wisconsin,United States,Mishicot Pumpkin Fest,1385 Jolivette,open,376.3448074143898,1477.6190056168427,,Champion,1,514.9825783195623,heavy
254,2015-P,937,671.5029352944646,"Ruble, Ken and Nick",Beloit,Ohio,United States,Operation Pumpkin,1870 Lieber,open,312.8910344988264,667.0137496068756,1.945188768431855,Champion,1,304.58835942608675,medium
255,2017-P,1169,431.4776751959962,"Gantner, Frances",,Oregon,United States,Terminator,Unknown,Unknown,266.30548914902346,452.6026163127408,0.0,Jack O'Lantern,1,195.7148216475023,light
256,2014-P,139,1396.416470886425,"Francois, Dave",Saegertown,Pennsylvania,United States,Grims Orchard and Family Farms,1024.5 Northrup,1734.5 Steil,414.75015987468265,1476.131803842226,9.048866241536013,Cinderella,1,633.4033398623153,heavy
257,2013-P,818,531.0044905346051,"Sherwood, Jim",Benson,Utah,United States,Thanksgiving Point,1008 Werner,self,280.0509591228379,565.9607836958728,1.969692709168168,Cinderella,1,240.8593888705726,medium
258,2015-P,1467,330.77542042107325,"Walker, Colleen",Olympia,Washington,United States,Skagit Valley Giant Pumpkin Festival,,,258.4387686102667,338.13093809151866,0.0,Autumn Gold,1,150.03708449963545,light
259,2018-P,1459,286.7270066085826,"Wilson, Craig",Half Moon Bay,California,United States,California State Giant Pumpkin Weigh-off,1533 Haskin,1444 McWilliams,234.4075240928067,308.6098460009836,0.0,Connecticut Field,1,130.05707638160018,light
260,2019-P,607,916.6425109179304,"Engel, Shannon",Broomfield,Colorado,United States,Nicks Garden Center Weigh-off,1911 Urena,1984 Barron,331.8376545407614,910.1739110108352,7.128789779125526,Cinderella,1,415.7817098122859,medium
261,2015-P,565,977.9150572413264,"Paradis, Simon",Eighty-Four,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,2323 Meier,2323 Meier,338.7282804572029,921.8045819667692,10.957068346248656,Spirit,1,443.57444664420774,medium
264,2016-P,EXH,352.5370616848988,"Tranfaglia, Az. Agr. Valdichiana Funghi",Terricciola,Tuscany,Italy,Campionato dello Zuccone,,,252.01591457125252,,0.0,Spirit,1,159.90799088377662,light
266,2021-P,170,1424.8213513100625,"Holland, Joel",Huntsville,Utah,United States,Nicks Garden Center Weigh-off,1514 Laub,Self,387.6426018978299,1577.3708754654951,0.0,Dill's Atlantic,1,646.2875663834338,heavy
270,2016-P,843,741.3935022521185,"Sinclair,Alaina",Nampa,Idaho,United States,Thanksgiving Point,1985 Miller,Self,332.59713261461866,860.1836985525844,0.0,Connecticut Field,1,336.2901614735429,medium
271,2018-P,766,781.8104609800566,"Pappas, Edward",Monaca,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,1363 Rea,1604 Robinson,327.88814426480764,826.9608313864154,0.0,Rouge Vif d’Etampes,1,354.62297061686587,medium
272,2016-P,95,1701.1069480189765,"Maston, John",Ipswich,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,1790 Wallace,2230 Wallace,457.0263265,1666.658724309424,0.9891179362566754,Big Moose,1,771.6085027658236,heavy
273,2018-P,1489,262.31781599670387,"Pringle, Monte",Nampa,Idaho,United States,Elysian Giant Pumpkin Weigh-off,1792 Holland,1649.5 Uhlmeyer,242.23761252356627,,0.0,Big Moose,1,118.98526279357691,light
274,2021-P,1106,272.60253754754626,"Grubbs, Dustin",Mount Vernon,Washington,United States,Baumans Farm Giant Pumpkin Weigh-off,731.5 Spielman,Open,229.0680059063204,287.1393178098943,0.0,Jack O'Lantern,1,123.6503302112666,light
275,2015-P,EXH,1178.4981856479235,"Janowiak, George",Mt. Plesant,Michigan,United States,Central Great Lakes Weigh-off,,1916 Baron,,1041.6827464683895,17.71141016644416,Champion,1,534.5573490244129,heavy
277,2017-P,629,892.0866029476684,"Zucconi, Club degli",Arezzo,Other,Italy,Pesa la Zucca! Foiano,,,365.60639630742486,1078.6915484209585,0.0,Connecticut Field,1,404.6433464042388,medium
278,2015-P,1475,338.2705292337884,"Trautman, Pat",Joliet,Illinois,United States,Siegels Cottonwood Farms,open,open,268.6682596904494,388.7135849576001,0.0,Jack O'Lantern,1,153.43680589621255,light
279,2017-P,613,840.0821354668708,"Martin, Glen and Margret",Anacortes,Washington,United States,Skagit Valley Giant Pumpkin Festival,1632 Kilburn,1937 Urena,308.638871522948,806.9347802651748,13.444901420210304,Connecticut Field,1,381.05453599068886,medium
280,2016-P,42,1727.5124688609892,"Hawkley, John",Honesdale,Pennsylvania,United States,Grims Orchard and Family Farms,2145 McMullen '15,1625 Gantner '13,428.2813595691994,1542.431846913595,17.733895507651045,Connecticut Field,1,783.5858357755938,heavy
283,2019-P,1287,313.49699849750414,"Boutain, Jeff",Torrance,California,United States,Irvine Park Railroad,Urena 1937,1172 Brinkley,249.40643715505416,332.1104867899064,0.0,Prizewinner,1,142.1997305424799,light
284,2018-P,1013,621.3296041,"Gorman, Levi",Kawkawlin,Michigan,United States,Ohio State Fair,,,312.84936575112573,637.7115916,0.0,Rouge Vif d’Etampes,1,281.8301377829272,medium
285,2013-P,1488,96.87721615462576,"Bottello, Luis",Los Altos Hills,California,United States,Elk Grove Giant Pumpkin Festival,,,0.0,0.0,0.0,Cinderella,1,43.942730230009005,light
286,2013-P,EXH,509.1849758329658,"Joebstl, Horst",Gr. Gerungs,Lower Austria,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Big Max,1,230.96223155802662,medium
287,2013-P,1193,306.49663721826323,"Felappi, Lorenzo",Marone,Other,Italy,Campionato dello Zuccone,899 Cutrupi,Open,0.0,0.0,0.0,Spirit,1,139.02442266910646,light
288,2013-P,EXH,529.0422651026762,"Gartenbauschule Langenlois, Team Schaugarten",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Prizewinner,1,239.9693391124531,medium
293,2013-P,1164,340.9195536204716,"Bennett, Bryan",,Utah,United States,Thanksgiving Point,Fox 1171.5,self,234.92257180517507,341.0092954077711,,Jack O'Lantern,1,154.63838216581695,light
294,2019-P,1684,55.25975508,"Miller, Megan",,Ohio,United States,Barnesville Pumpkin Festival,,,0.0,0.0,0.0,Dill's Atlantic,1,25.065382826247358,light
295,2019-P,42,1721.8632928500454,"Brussel, Tim",Sanford,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,2528 Geddes,Self,404.5611491267217,1554.9810954391644,17.14406310247541,Cinderella,1,781.0234147304377,heavy
296,2020-P,422,1089.3838925031805,"Brandt, Josiah",Sloughouse,California,United States,Irvine Park Railroad,2469 Daletas,Self,354.7888545842917,1097.9728711789342,0.0,Big Max,1,494.1358185683026,heavy
297,2015-P,1490,308.6485125213751,"Harris, Andrew",Zanesville,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1634.5 Adams,1508 Snyder,0.0,0.0,,Dill's Atlantic,1,140.00049609159558,light
299,2020-P,313,1040.946104657712,"Holland, Joel",Red Bluff,California,United States,Elk Grove Giant Pumpkin Festival,2294.5 Noel,2114 Wallace,341.3332347565419,949.862787184804,11.116683558730792,Jack O'Lantern,1,472.16482550390094,heavy
300,2014-P,321,1171.7303808169393,"Schweigert, Paul",Fullerton,California,United States,Elk Grove Giant Pumpkin Festival,Mathison,,404.9429858135058,1289.5346051342096,0.0,Rouge Vif d’Etampes,1,531.4875268955171,heavy
301,2014-P,644,857.8970807824192,"Steil, Scott",Lester,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,1524.5 Liggett,1596 Wallace,341.05618723234176,,0.0,Big Moose,1,389.1352526662591,medium
306,2015-P,1288,425.6051528850491,"BalestriBina, Marroni Nazzaeno",,Other,Italy,Festa della zucca di sale,,,251.43421052354944,387.1543679581943,8.311197793,Wolf,1,193.0510925074352,light
307,2019-P,42,1720.2604098472589,"MacDonald, Christopher",,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,2528 Geddes,Self,411.1116289112352,1573.6776875385642,16.88159866815734,Early Giant,1,780.2963598234378,heavy
310,2013-P,207,1231.877020237893,"Marshall, Dale",New Richmond,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,220 Debacco,1038 Poirier,387.88934354676354,1266.205581651698,1.0142428153550738,Rouge Vif d’Etampes,1,558.7695613637463,heavy
311,2018-P,993,675.1714355298838,"Engel, Shannon",Clackamas,Oregon,United States,Terminator,1225.5 Kristensen,1040 Kristensen,0.0,0.0,0.0,Rouge Vif d’Etampes,1,306.252361784871,medium
313,2014-P,1370,363.65875944997686,"Gansert, Norman",Stoughton,Wisconsin,United States,Oktoberfest,,1392 Gehweiler,259.3329114353253,353.3517775739925,6.942234664697242,Howden,1,164.9527040164339,light
315,2013-P,EXH,543.7630454932319,"Gehweiler, Chad",Hanson,Massachusetts,United States,Ridgefield Weigh-off,,,289.2567876292997,564.7524456,0.0,Prizewinner,1,246.64656733136601,medium
316,2016-P,1048,567.2108096271019,"Handy, Steve & Sherri",Flat Rock,Michigan,United States,Central Great Lakes Weigh-off,,,298.35403335683435,575.2866177613064,1.0103468374472813,Champion,1,257.2822855603764,medium
317,2015-P,398,1192.943794396902,Sacramento River Cats,Zanesville,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1700 WErner,1954 Clementz,388.6560681919389,1199.306485031918,0.0,Atlantic Giant,1,541.1097615880796,heavy
318,2014-P,1106,548.3567565424667,"Bayuk, Scott",Westford,Massachusetts,United States,Sanford Maine Giant Pumpkin Contest,924 Jutras,2009 Wallace,0.0,,0.0,Wolf,1,248.73023791361052,medium
319,2017-P,394,1097.387893630916,"Gouin, Paul",,Colorado,United States,Nicks Garden Center Weigh-off,857 Grande,500 wallace,391.2564407510927,1262.30334246977,0.0,Dill's Atlantic,1,497.7663694478345,heavy
320,2016-P,531,1056.7033898411223,"Van Houtte, Don",Suttons Bay,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,Schwartz,,378.3617948996367,1150.277649886037,0.0,Autumn Gold,1,479.31220400481436,heavy
321,2018-P,1210,443.1811720968869,"Barbraux, Rick",Riverside,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,,,,427.0309256007836,13.181051580512175,Rouge Vif d’Etampes,1,201.0234342137711,light
322,2013-P,762,655.6451927751705,"Midthun, Pete",Colon,Michigan,United States,Central Great Lakes Weigh-off,1251 pucas,open,309.9980088478727,672.8058650327351,0.0,Wolf,1,297.3954142812751,medium
323,2013-P,195,1137.9030857579407,"Daletas, Steve",Rio Linda,California,United States,Uesugi Farms Weigh-off,1294 Westervelt,1281.5 Holland,380.8539935,1092.9891429327308,4.978757592409271,Jack O'Lantern,1,516.1437364751158,heavy
325,2019-P,965,561.7105047563099,"Gantner, Garry",Hickory,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,1901.5 Larson 18,open,270.9748339386791,,4.915921798752547,Spirit,1,254.7873912734241,medium
326,2017-P,59,1721.8024804580537,"Tobeck, Cindy",Beaverton,Oregon,United States,Safeway World Championship Pumpkin Weigh-Off,1975 Wallace,1625.5 Gantner,428.4061813908528,1683.622624715974,3.0445378179821456,Blue Hubbard,1,780.9958307159295,heavy
328,2015-P,EXH,687.0212455729567,"Ceja, Jose",Little Valley,New York,United States,Ridgefield Weigh-off,1870 Lieber '14,1069 Haist '14,308.35234180348255,733.8180558835597,0.0,Cinderella,1,311.62734082192856,medium
330,2018-P,941,680.9451173604291,"Menting, Joe & Kaarina",Charleston,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,,,319.04298960454685,626.7255778338783,6.161737807763993,Prizewinner,1,308.87125767375176,medium
331,2015-P,119,1399.7535803243738,"Piazza, Joe",Clarence Center,New York,United States,CNY Pumpkinfest,359 Foss,self,401.1596885069035,1437.4663275444111,3.006281841,Autumn Gold,1,634.9170260064934,heavy
